1 1
01.01.2004 00:00:00.00    86400.0    8.  -6. 0.7 0.28e-3  1.5  0.1
5.6666667	853.000	853.000	20.43	40.89	1.44	58.18
5.6875000	761.000	761.000	20.10	42.51	1.30	43.77
5.7083333	503.500	503.500	18.74	39.63	1.58	42.90
5.7291667	75.400	75.400	17.38	52.41	1.41	28.25
5.7500000	28.790	28.790	16.26	62.20	1.30	48.25
5.7708333	24.690	24.690	15.63	68.16	0.92	74.90
5.7916667	61.460	61.460	14.63	85.60	1.15	55.70
5.8125000	32.670	32.670	14.45	87.90	0.87	84.90
5.8333333	13.100	13.100	13.54	91.00	0.99	51.10
5.8541667	2.790	2.790	13.04	91.90	0.41	29.40
5.8750000	0.529	0.529	12.20	94.80	0.57	305.80
5.8958333	0.315	0.315	11.10	98.70	0.33	286.90
5.9166667	0.081	0.081	10.24	101.40	0.19	262.10
5.9375000	0.037	0.037	9.63	96.70	0.39	254.50
5.9583333	0.019	0.019	9.35	96.20	0.29	280.60
5.9791667	0.004	0.004	8.97	92.30	0.47	274.30
6.0000000	0.004	0.004	8.61	82.20	0.76	280.00
6.0208333	0.000	0.000	9.04	57.44	0.74	243.30
6.0416667	0.004	0.004	9.35	58.02	0.77	255.70
6.0625000	0.000	0.000	9.35	60.33	0.61	282.30
6.0833333	0.004	0.004	9.28	56.84	0.69	257.30
6.1041667	0.000	0.000	9.31	54.43	0.63	259.20
6.1250000	0.019	0.019	9.61	60.06	0.65	258.90
6.1458333	0.004	0.004	9.45	63.70	0.56	283.70
6.1666667	0.004	0.004	9.44	63.24	0.54	255.60
6.1875000	0.000	0.000	9.46	63.44	0.63	275.10
6.2083333	0.026	0.026	9.46	64.11	0.57	258.20
6.2291667	1.767	1.767	9.86	61.39	0.69	235.60
6.2500000	7.870	7.870	9.83	66.15	0.39	262.40
6.2708333	20.060	20.060	10.25	66.16	0.57	217.20
6.2916667	33.000	33.000	11.55	60.32	0.64	203.50
6.3125000	324.700	324.700	12.72	55.76	0.55	84.80
6.3333333	458.200	458.200	14.47	59.53	0.92	337.20
6.3541667	576.300	576.300	15.96	57.64	0.94	358.90
6.3750000	686.400	686.400	17.93	52.14	0.89	7.65
6.3958333	787.000	787.000	19.76	47.75	0.70	36.33
6.4166667	877.000	877.000	20.75	42.70	0.98	45.55
6.4375000	952.000	952.000	22.41	37.64	0.86	43.73
6.4583333	1014.000	1014.000	24.20	36.60	0.92	46.34
6.4791667	1062.000	1062.000	25.31	35.99	0.91	352.90
6.5000000	1095.000	1095.000	25.92	35.16	0.84	298.40
6.5208333	1113.000	1113.000	26.52	33.73	0.78	249.70
6.5416667	1115.000	1115.000	26.84	32.96	0.95	67.23
6.5625000	1106.000	1106.000	25.85	34.01	1.32	82.20
6.5833333	1082.000	1082.000	25.70	31.54	1.45	54.01
